id,budget,genre,original_language,popularity,year,month,release_date,revenue,runtime,vote_average,vote_count,country
10425,22000000,Drama,en,10.77166,2007,7,2007/7/23,413454,97,5.8,104,DE
7737,45000000,Horror,en,3.009134,2007,9,2007/9/20,148412065,94,6.1,1308,AU
10030,25000000,Comedy,en,7.456047,2007,9,2007/9/21,59192128,101,5.6,454,CA
5915,15000000,Adventure,en,15.423538,2007,9,2007/9/11,56255142,148,7.8,3139,US
13680,22000000,Comedy,en,9.627676,2007,9,2007/9/28,147880543,110,6,434,US
9038,60000000,Comedy,en,9.149612,2007,10,2007/10/5,127766650,116,5.7,414,US
7211,25000000,Comedy,en,8.936547,2007,10,2007/10/26,68377859,98,6.5,363,US
4538,16000000,Adventure,en,6.493474,2007,9,2007/9/29,24377151,91,7.1,876,US
2001,21000000,Drama,en,7.572144,2007,5,2007/5/25,54926886,117,6.5,327,US
4517,55000000,Drama,en,7.608243,2007,9,2007/9/9,74237563,114,6.6,310,GB
4566,25000000,Drama,en,7.857078,2007,9,2007/9/28,92991835,119,6.6,508,US
6615,12000000,Comedy,en,8.025118,2007,10,2007/10/12,11293663,106,7.1,517,US
4513,30000000,Horror,en,8.764548,2007,10,2007/10/17,75505973,113,6.2,784,NZ
5125,27500000,Drama,en,13.482558,2007,9,2007/9/7,24748670,120,6.2,207,US
4771,19000000,Crime,en,6.148516,2007,10,2007/10/19,34619699,113,7.2,1034,US
4512,30000000,Action,en,10.111313,2007,9,2007/9/2,14711793,160,7,792,CA
663,10000000,Horror,en,12.233863,2007,10,2007/10/25,139352633,93,5.9,938,US
4982,100000000,Drama,en,9.644542,2007,11,2007/11/2,266465037,157,7.4,1527,GB
5559,150000000,Family,en,8.774374,2007,10,2007/10/28,287594577,91,5.7,1208,US
7972,18000000,Crime,en,9.309967,2007,9,2007/9/26,25005257,117,6.9,359,US
2013,14000000,Drama,fr,11.090265,2007,5,2007/5/22,19777647,112,7.5,290,FR
6977,25000000,Crime,en,15.565484,2007,11,2007/11/8,171600000,122,7.7,3083,US
5123,25000000,Family,en,8.874048,2007,11,2007/11/21,66122026,114,7.2,821,US
4515,35000000,Action,en,5.80986,2007,10,2007/10/22,63215872,92,6,223,US
5375,100000000,Action,en,5.502098,2007,11,2007/11/3,97838349,116,5.5,211,US
2310,70000000,Adventure,en,9.951195,2007,11,2007/11/5,195735876,115,5.5,855,US
4723,17000000,Comedy,en,6.242588,2006,5,2006/5/15,374743,144,5.2,154,FR
5876,18000000,Science Fiction,en,8.435642,2007,11,2007/11/21,57096190,126,6.7,1438,US
4523,85000000,Comedy,en,11.447798,2007,11,2007/11/20,340487652,107,6.6,1512,US
1620,24000000,Action,en,13.765241,2007,11,2007/11/21,99965753,89,5.9,982,FR
13474,8000000,Horror,en,9.276709,2007,11,2007/11/9,7766240,98,5.7,162,US
13483,86000000,Thriller,en,7.076062,2007,11,2007/11/28,14373825,84,6.3,403,US
2268,180000000,Adventure,en,11.481379,2007,12,2007/12/4,372234864,113,5.8,1347,GB
6479,150000000,Drama,en,11.379355,2007,12,2007/12/14,585349010,101,6.9,4977,US
6477,60000000,Comedy,en,11.805233,2007,12,2007/12/13,361366633,92,5.5,1212,US
3902,20000000,Drama,en,9.351557,2007,10,2007/10/1,4001121,135,6.6,202,US
7326,7500000,Comedy,en,11.791591,2007,12,2007/12/5,231411584,96,7,2313,US
1989,10000000,Drama,en,11.119593,2007,5,2007/5/16,21786738,111,6.1,197,CN
7350,45000000,Drama,en,9.070643,2007,12,2007/12/25,175372502,97,7,1138,US
7979,20000000,Drama,en,5.970067,2007,10,2007/10/14,73276047,128,7.3,405,CN
13885,50000000,Drama,en,10.038401,2007,12,2007/12/20,152000000,116,7,1745,GB
6637,130000000,Action,en,12.854373,2007,12,2007/12/13,457363168,124,6.1,1782,US
7345,25000000,Drama,en,8.200627,2007,12,2007/12/28,77208711,158,7.9,1581,US
6538,75000000,Comedy,en,9.979162,2007,12,2007/12/19,119000410,102,6.5,342,US
440,40000000,Fantasy,en,10.793324,2007,12,2007/12/25,41797066,94,4.9,758,US
6575,35000000,Comedy,en,7.219935,2007,12,2007/12/21,18317151,96,6.6,214,US
14047,15000000,Drama,en,8.735448,2007,12,2007/12/27,30226144,126,6.9,153,US
54318,40000000,Fantasy,en,5.083211,2007,12,2007/12/25,103071443,112,6.3,293,US
6023,30000000,Drama,en,10.304881,2007,11,2007/11/15,156835339,126,7,1011,US
6557,30000000,Comedy,en,10.342202,2008,1,2008/1/10,160259319,111,6.1,1013,US
7508,2600000,Drama,hi,6.093304,2007,12,2007/12/21,28430000,165,7.7,194,IN
10253,70000000,Fantasy,ko,6.280906,2007,2,2007/2/8,53587404,90,4,104,KR
8329,1500000,Horror,es,8.504511,2007,4,2007/4/10,30448000,78,7.1,954,ES
13195,20000000,Crime,en,6.496913,2007,9,2007/9/1,6819587,108,6.6,142,GB
7191,25000000,Action,en,12.868098,2008,1,2008/1/15,170764026,85,6.4,2297,US
8090,35000000,Drama,en,7.85217,2008,1,2008/1/22,32483410,101,5.9,241,US
7555,50000000,Action,en,9.91556,2008,1,2008/1/24,113244290,92,6.4,1009,DE
7278,30000000,Comedy,en,6.416753,2008,1,2008/1/24,84646831,84,3.8,370,US
9030,12000000,Drama,en,8.233662,2008,2,2008/2/1,56309766,98,5.5,284,US
11253,85000000,Adventure,en,11.928661,2008,7,2008/7/11,160388063,120,6.5,1555,DE
8321,15000000,Comedy,en,9.895652,2008,2,2008/2/8,34533783,107,7.4,1414,GB
8676,70000000,Romance,en,9.4548,2008,2,2008/2/7,111231041,112,5.4,454,US
8247,85000000,Adventure,en,11.03897,2008,2,2008/2/10,222231186,88,5.9,1855,CA
7461,40000000,Drama,en,7.001645,2008,2,2008/2/1,151161491,90,6.3,731,US
8204,90000000,Adventure,en,11.133784,2008,2,2008/2/14,162839667,95,6.3,593,US
8328,23000000,Music,en,7.667579,2008,2,2008/2/14,150816700,98,6.5,658,US
7942,10000000,Comedy,en,11.840495,2007,9,2007/9/6,33000000,100,6.2,241,GB
7840,105000000,Adventure,en,13.99377,2008,2,2008/2/22,266000000,109,5.1,934,US
8848,20000000,Thriller,en,8.732701,2008,2,2008/2/28,64822796,112,6.6,708,AU
13460,30000000,Action,en,13.436536,2008,3,2008/3/14,22211426,108,5.8,374,DE
12222,85000000,Animation,en,8.326699,2008,3,2008/3/3,297138014,88,6.3,927,US
8461,15000000,Horror,en,6.841586,2007,10,2007/10/20,7938872,112,6.3,562,AT
12246,18000000,History,ru,6.375447,2007,9,2007/9/20,26527510,120,6.5,165,RU
12177,62000000,Comedy,en,6.258666,2008,6,2008/6/20,41819064,87,4.3,243,US
13025,2000000,Horror,en,12.001324,2007,9,2007/9/8,5364858,95,5.4,194,US
14011,3500000,Action,en,7.031719,2008,2,2008/2/26,5231128,75,6.6,115,US
8944,25000000,Comedy,en,10.510245,2008,10,2008/10/17,6673422,104,5.2,128,US
155,185000000,Drama,en,123.167259,2008,7,2008/7/16,1004558444,152,8.3,12269,GB
8456,20000000,Drama,en,14.753931,2008,3,2008/3/4,41627431,115,6.5,511,US
8065,35000000,Drama,en,8.33756,2008,3,2008/3/27,69823199,123,6.5,1406,US
4942,58000000,Comedy,en,9.37102,2008,3,2008/3/24,41299492,114,5.7,131,DE
10488,37000000,Adventure,en,7.558125,2008,4,2008/4/3,100076342,96,5.6,341,US
9870,30000000,Comedy,en,15.106676,2008,4,2008/4/17,105173115,111,6.4,1194,US
11918,35000000,Action,en,7.876483,2008,3,2008/3/27,25871834,85,4.9,394,US
1266,20000000,Action,en,13.246795,2008,4,2008/4/10,65569869,109,6.3,369,US
13335,12000000,Comedy,en,13.065315,2008,4,2008/4/25,43493123,107,6.2,508,US
7459,120000000,Action,en,7.134168,2008,5,2008/5/9,93945766,135,5.7,359,AU
1729,55000000,Action,en,6.997601,2008,4,2008/4/18,127906624,104,6.3,476,CN
13258,4000000,Comedy,en,7.391932,2007,1,2007/1/22,6870249,96,6.7,146,DE
13018,25000000,Thriller,en,7.720729,2008,4,2008/4/24,17741298,107,5.7,200,US
8780,30000000,Comedy,en,10.901355,2008,4,2008/4/23,63833449,99,5.8,205,US
1726,140000000,Action,en,22.073099,2008,4,2008/4/30,585174222,126,7.4,8951,US
10761,40000000,Comedy,en,6.417385,2008,5,2008/5/2,84601681,101,6,410,GB
8681,25000000,Action,en,16.367481,2008,2,2008/2/18,226830568,93,7.2,4444,FR
13001,7000000,Adventure,en,9.218164,2008,3,2008/3/11,8900000,97,6.9,143,CA
9029,35000000,Comedy,da,10.054226,2008,5,2008/5/7,170000000,99,5.8,949,US
2454,225000000,Adventure,en,12.490891,2008,5,2008/5/15,419651413,150,6.3,1668,CZ
217,185000000,Adventure,en,12.577266,2008,5,2008/5/21,786636033,122,5.7,2558,US
4564,65000000,Comedy,en,9.170332,2008,5,2008/5/12,415252786,145,6,525,US
10665,9000000,Thriller,en,8.845536,2008,5,2008/5/29,82391145,86,6,509,US
9502,130000000,Adventure,en,16.897541,2008,6,2008/6/4,631744560,90,6.9,3231,US
10661,90000000,Comedy,en,13.116461,2008,6,2008/6/5,201596308,113,5.5,1068,US
8645,60000000,Thriller,en,6.22229,2008,6,2008/6/11,163403799,91,4.9,968,US
1724,150000000,Science Fiction,en,19.125537,2008,6,2008/6/12,163712074,114,6.1,3086,US
10681,180000000,Animation,en,16.088366,2008,6,2008/6/22,521311860,98,7.8,6439,US
8909,75000000,Action,en,12.457896,2008,6,2008/6/19,258270008,110,6.4,2583,DE
8960,150000000,Fantasy,en,11.017324,2008,7,2008/7/1,624029371,92,6.2,3050,US
11665,80000000,Action,en,11.35779,2008,6,2008/6/19,230685453,110,6,1072,CA
11631,52000000,Comedy,en,10.534437,2008,7,2008/7/3,609841637,108,6.4,1435,DE
8265,11000000,Comedy,fr,7.250134,2008,1,2008/1/9,53191886,106,6.7,638,FR
88751,45000000,Action,en,10.419974,2008,7,2008/7/10,101702060,93,5.8,1353,US
11260,60000000,Comedy,en,11.542926,2008,7,2008/7/8,50650079,90,5.1,381,US
6687,15000000,Thriller,en,12.497651,2008,1,2008/1/18,5926410,111,6.5,197,DE
11802,37000000,Animation,en,6.212702,2008,7,2008/7/17,63800345,81,5.1,102,US
13183,130000000,Action,en,16.551503,2009,3,2009/3/5,185258983,163,7,2892,US
12133,65000000,Comedy,en,8.579638,2008,7,2008/7/25,128107642,98,6.5,1084,US
8836,30000000,Drama,en,9.863584,2008,7,2008/7/24,68369434,104,5.5,534,CA
1735,145000000,Adventure,en,14.250227,2008,7,2008/7/1,401128639,112,5.2,1418,DE
10185,15000000,Mystery,en,13.389735,2008,8,2008/8/7,3533227,98,6,294,US
5038,15000000,Drama,en,9.648539,2008,8,2008/8/15,96408652,96,6.7,1050,US
10189,27000000,Action,en,8.461369,2008,8,2008/8/6,101624843,111,6.6,1169,US
12289,80341000,Adventure,zh,11.867516,2008,7,2008/7/10,127814609,150,7.1,207,CN
10188,27000000,Adventure,en,4.631978,2008,8,2008/8/6,44352417,117,6.1,244,US
7446,92000000,Action,en,8.980941,2008,8,2008/8/9,188072649,107,6.5,1707,US
12180,8500000,Thriller,en,8.524857,2008,8,2008/8/5,68282844,98,5.8,434,SG
13256,8000000,Action,en,6.603748,2008,8,2008/8/7,2033165,111,5.1,142,US
8885,2000000,Drama,he,7.636625,2008,6,2008/6/25,11125849,90,7.8,294,IL
13310,4000000,Horror,sv,7.274237,2008,1,2008/1/26,10785801,115,7.5,997,SE
10483,45000000,Action,en,13.53003,2008,8,2008/8/22,73762516,105,6,1205,GB
12620,25000000,Romance,en,9.920106,2008,8,2008/8/22,70442940,97,5.6,548,US
10186,15000000,Comedy,en,9.469873,2008,8,2008/8/20,8762890,102,5.6,159,US
13515,35000000,Horror,en,8.612618,2008,8,2008/8/15,72436439,110,6,494,RO
4944,37000000,Comedy,en,13.206799,2008,9,2008/9/5,163720069,96,6.5,1251,US
13805,25000000,Action,en,11.634132,2008,8,2008/8/29,14109284,87,3.1,250,US
9381,70000000,Action,en,9.273808,2008,8,2008/8/20,72108608,101,5.4,687,FR
13291,22000000,Drama,en,7.859606,2008,8,2008/8/23,23530831,114,6.6,210,US
15206,3500000,Horror,it,34.145916,2007,9,2007/9/6,54947,102,4.1,135,IT
8285,60000000,Action,en,5.762005,2008,12,2008/12/25,39031337,103,4.7,323,US
13184,45000000,Action,en,6.576009,2008,8,2008/8/21,42487390,99,5,336,US
13389,60000000,Action,en,7.094624,2008,9,2008/9/11,73174566,101,5.9,382,US
13279,20000000,Drama,en,13.857624,2008,9,2008/9/19,27640028,110,5.9,294,US
12690,20000000,Drama,en,12.392754,2008,9,2008/9/12,20211394,115,6.3,305,US
13027,80000000,Mystery,en,14.324875,2008,9,2008/9/25,178066569,118,6.3,1038,US
13092,27000000,Comedy,en,11.981531,2008,10,2008/10/2,17286299,110,6.2,247,GB
12182,9000000,Comedy,en,12.992176,2008,10,2008/10/3,32973937,89,6.4,387,US
12113,70000000,Action,en,12.886125,2008,10,2008/10/10,113280098,128,6.5,919,US
13600,55000000,Adventure,en,8.061467,2008,10,2008/10/7,17869048,90,6.2,614,US
13051,35000000,Action,en,10.08043,2008,10,2008/10/15,85416905,100,5.2,625,US
10358,24000000,Comedy,en,6.449332,2008,9,2008/9/18,42105111,102,6.1,734,US
10523,25100000,Drama,en,8.937049,2008,10,2008/10/17,29506464,131,6,144,US
13596,20000000,Romance,en,14.114136,2008,9,2008/9/19,36620508,101,5.4,223,US
12837,11000000,Adventure,en,6.390463,2008,9,2008/9/17,38105395,114,7.4,159,US
7735,7500000,Drama,de,6.010332,2008,3,2008/3/11,19000000,107,7.5,870,DE
13812,12000000,Horror,en,6.140116,2008,10,2008/10/10,40855419,89,5.6,343,US
13150,30000000,Thriller,en,5.844016,2008,9,2008/9/9,31148328,130,6.3,243,US
13809,18000000,Action,en,7.263988,2008,9,2008/9/4,25739015,114,6.9,851,GB
10527,150000000,Family,en,12.668733,2008,10,2008/10/30,603900354,89,6.2,1866,US
8338,25000000,Drama,en,7.462378,2008,5,2008/5/14,19844979,121,6.4,393,BR
3580,55000000,Crime,en,11.672394,2008,1,2008/1/30,113020255,141,7.3,1151,US
20766,32000000,Adventure,en,14.958098,2009,11,2009/11/25,27635305,111,6.8,1113,US
12405,15000000,Drama,en,11.258181,2008,5,2008/5/12,377910544,120,7.6,2918,IN
10764,200000000,Adventure,en,13.67812,2008,10,2008/10/30,586090727,106,6.1,3015,GB
15373,28000000,Comedy,en,7.646215,2008,2,2008/2/3,92380927,99,6.4,575,US
13672,6000000,Drama,fr,6.670933,2008,6,2008/6/4,276891,96,6.6,155,BE
11917,10800000,Horror,en,10.165499,2008,10,2008/10/23,113857533,92,6,848,US
13523,19000000,Comedy,en,9.106146,2008,10,2008/10/16,18755936,109,6,348,US
14405,20000000,Adventure,en,9.569765,2008,10,2008/10/3,149281606,91,4.9,217,US
6972,130000000,Drama,en,9.566135,2008,11,2008/11/18,49554002,165,6.3,712,AU
13053,150000000,Animation,en,15.580915,2008,11,2008/11/21,309979994,98,6.3,1798,US
10139,20000000,History,en,10.680121,2008,11,2008/11/26,54586584,128,7.1,628,US
8966,37000000,Adventure,en,31.282029,2008,11,2008/11/20,392616625,122,5.8,3688,US
13387,30000000,Action,en,9.296824,2008,11,2008/11/26,108979549,104,5.9,1110,FR
12193,80000000,Comedy,en,7.210383,2008,11,2008/11/26,163733697,88,5.3,337,US
14574,12500000,War,en,8.912738,2008,5,2008/5/7,20416563,94,7.7,1492,GB
10900,3500000,Horror,en,6.804406,2008,2,2008/2/8,1115493,97,6,111,US
14438,500000,Drama,en,5.329195,2008,9,2008/9/26,33456317,122,7,100,US
14248,25000000,Animation,en,9.369432,2008,9,2008/9/19,30000000,87,5.6,154,US
13056,20500000,Action,en,8.333526,2008,12,2008/12/5,10089373,102,5.6,298,CA
10200,80000000,Drama,en,9.265322,2008,12,2008/12/10,233093859,104,5.2,1057,CA
14359,20000000,Drama,en,9.278263,2008,11,2008/11/27,50907234,104,7,445,US
13223,33000000,Drama,en,14.794228,2008,12,2008/12/9,269958228,116,7.8,3181,US
8055,32000000,Drama,en,7.931732,2008,12,2008/12/10,113019290,124,7.2,835,DE
11321,55000000,Drama,en,21.708267,2008,12,2008/12/18,168167691,123,7.5,2092,US
12163,6000000,Drama,en,7.903956,2008,9,2008/9/7,44703995,109,7.3,1031,US
4922,150000000,Fantasy,en,17.934821,2008,11,2008/11/24,333932083,166,7.3,3398,US
10201,70000000,Comedy,en,9.756289,2008,12,2008/12/9,225990978,104,6.4,1869,US
2253,75000000,Drama,en,8.635464,2008,12,2008/12/25,200276000,121,6.7,1195,DE
10202,80000000,Fantasy,en,10.739419,2008,12,2008/12/24,212874442,99,5.9,924,US
13973,3000000,Comedy,en,7.589546,2008,9,2008/9/26,3830137,92,6,128,US
4148,35000000,Drama,en,12.265867,2008,12,2008/12/19,75225693,119,6.8,824,GB
13971,20000000,Comedy,en,10.420849,2008,1,2008/1/1,21972336,98,6.4,421,FR
13813,32000000,Action,en,13.990891,2008,12,2008/12/31,51155219,137,6.7,580,US
14306,60000000,Comedy,en,9.729748,2008,12,2008/12/25,244082376,115,6.9,1392,US
14756,11715578,Drama,cn,6.004257,2008,12,2008/12/12,21888598,108,7.5,1309,HK
13944,25000000,Drama,en,6.274736,2008,9,2008/9/26,2000000,93,5.7,214,CA
10199,60000000,Adventure,en,12.364579,2008,12,2008/12/19,50877145,93,5.8,260,GB
10521,30000000,Comedy,en,8.33501,2009,1,2009/1/9,114663461,89,5.9,884,US
14435,15000000,Mystery,en,5.245883,2009,1,2009/1/16,100734718,101,5.3,303,US
14139,2600000,Science Fiction,es,8.623982,2007,9,2007/9/20,553198,92,7,313,ES
12437,35000000,Fantasy,en,11.654958,2009,1,2009/1/22,91353501,92,6.2,1447,US
2309,60000000,Adventure,en,13.570926,2008,12,2008/12/11,57490374,106,6,610,DE
13825,9750000,Drama,en,11.387338,2008,10,2008/10/21,558000,99,6,116,GB
14560,26000000,Action,en,13.003122,2009,1,2009/1/15,183293131,91,5.2,807,US
13788,16000000,Horror,en,7.108555,2009,1,2009/1/9,76514050,87,4.8,373,US
10529,50000000,Fantasy,en,14.611182,2008,4,2008/4/24,7033683,115,6.1,354,DE
1977,5000000,Mystery,en,10.510468,2009,5,2009/5/12,38610009,90,5.3,150,US
14836,60000000,Animation,en,16.639915,2009,2,2009/2/5,124596398,100,7.3,1432,US
13455,38000000,Action,en,11.596222,2009,2,2009/2/6,45465299,111,5.9,671,US
4959,50000000,Drama,en,6.583609,2009,2,2009/2/3,60161391,118,6,373,DE
10362,12000000,Drama,en,8.032616,2008,11,2008/11/19,3148182,110,6.6,157,FR
10184,40000000,Comedy,en,8.376094,2009,2,2009/2/6,177259441,129,6.2,988,NL
15189,35000000,Comedy,en,6.317992,2009,1,2009/1/16,73034460,100,5.7,205,US
1961,1500000,Comedy,en,8.708789,2007,10,2007/10/1,173066,86,5.9,107,US
20829,75000000,Comedy,en,9.900376,2009,7,2009/7/31,61458982,146,5.6,398,US
15268,50000000,Action,en,6.660188,2009,2,2009/2/27,12764201,97,3.9,113,CA
19255,17000000,Drama,en,6.590093,2009,6,2009/6/5,14899417,98,6.7,189,US
8832,7275000,Drama,it,7.728333,2008,5,2008/5/23,11260366,110,7.5,166,IT
13207,19000000,Horror,en,14.20229,2009,2,2009/2/11,91379051,97,5.7,566,US
16538,41000000,Comedy,en,12.929653,2009,3,2009/3/20,91636986,105,6.5,531,US
16558,78146652,Romance,en,9.097953,2009,3,2009/3/19,60000000,125,5.7,203,DE
13811,50000000,Action,en,9.806904,2009,3,2009/3/19,155446362,121,5.9,1528,GB
16353,8500000,Adventure,th,8.553506,2008,12,2008/12/4,8936663,98,5.9,156,TH
15472,13000000,Drama,sv,9.858687,2009,2,2009/2/27,104345682,152,7.4,1020,DK
13090,5000000,Comedy,en,9.098119,2008,1,2008/1/18,16174377,102,6.5,256,US
15512,175000000,Animation,en,14.243634,2009,3,2009/3/19,381509870,94,6,1464,US
14637,11500000,Drama,en,8.719145,2008,12,2008/12/19,186702,108,6.9,134,US
16614,9500000,Comedy,en,6.77887,2009,4,2009/4/3,17164377,107,6.4,748,US
20048,40000000,Comedy,en,8.198789,2009,2,2009/2/5,108332743,104,6.1,787,US
13804,85000000,Action,en,1.498902,2009,4,2009/4/2,363164265,107,6.5,2426,US
18947,50000000,Drama,en,8.395618,2009,4,2009/4/1,36348784,116,7.2,678,DE
16996,20000000,Comedy,en,11.362762,2009,3,2009/3/11,136267476,102,6.1,1388,US
16869,70000000,Drama,en,16.89564,2009,8,2009/8/18,319131050,153,7.9,6598,DE
16995,60000000,Action,en,8.905732,2009,4,2009/4/17,87784194,127,6.7,489,FR
15092,20000000,Action,en,10.044642,2009,4,2009/4/16,34560577,96,5.9,878,US
17431,5000000,Science Fiction,en,13.336773,2009,6,2009/6/12,9760104,97,7.6,1831,GB
2080,150000000,Adventure,en,1.456541,2009,4,2009/4/28,373062864,107,6.2,4086,US
13475,150000000,Science Fiction,en,15.362632,2009,5,2009/5/6,385680446,127,7.4,4574,DE
15384,80000000,War,zh,7.309903,2009,1,2009/1/7,121059225,136,7.1,110,CN
17532,4000000,Thriller,en,7.959965,2009,4,2009/4/28,4100000,103,3.6,124,US
10946,15000000,Documentary,en,15.30326,2007,4,2007/4/22,109000000,90,7.5,136,DE
13448,150000000,Thriller,en,22.211558,2009,5,2009/5/13,356613439,138,6.5,2183,IT
534,200000000,Action,en,16.507496,2009,5,2009/5/20,371353001,115,5.9,2496,DE
18360,150000000,Adventure,en,15.417181,2009,5,2009/5/20,413106170,105,5.9,2026,US
21755,20000000,Adventure,en,7.973126,2008,9,2008/9/9,5530764,114,6.8,206,US
17332,60000000,Drama,en,11.328316,2009,4,2009/4/24,31720158,109,6.6,237,US
18405,15000000,Crime,en,13.634766,2009,3,2009/3/13,32721635,110,6.2,449,US
16871,30000000,Horror,en,15.809588,2009,3,2009/3/15,90810892,99,6.2,995,US
14160,175000000,Animation,en,19.330884,2009,5,2009/5/13,735099082,96,7.8,7048,US
17927,20000000,Comedy,en,6.312206,2009,2,2009/2/20,18599102,90,6,194,US
18785,35000000,Comedy,en,23.947351,2009,6,2009/6/5,459270619,100,7.2,6324,DE
17609,11000000,Drama,da,7.769607,2009,5,2009/5/18,791867,108,6.4,687,DK
14451,800000,Horror,no,7.974726,2009,1,2009/1/9,1984662,91,6.1,313,NO
18162,100000000,Adventure,en,7.642063,2009,6,2009/6/5,68688831,102,5.4,387,US
18487,100000000,Thriller,en,15.09911,2009,6,2009/6/11,150166126,106,6.2,971,US
18240,40000000,Comedy,en,8.058337,2009,6,2009/6/1,317375031,108,6.7,1858,US
17610,60000000,Comedy,en,10.087637,2009,6,2009/6/18,62357900,97,4.6,538,US
12162,15000000,Drama,en,9.403724,2008,10,2008/10/10,42000000,131,7.2,1881,US
8373,150000000,Science Fiction,en,4.351756,2009,6,2009/6/19,836297228,150,6,3192,US
19265,15000000,Comedy,en,8.930341,2009,6,2009/6/19,35097815,92,6.8,365,FR
11322,80000000,History,en,10.364794,2009,7,2009/7/1,214104620,140,6.5,1371,US
8355,90000000,Animation,en,12.980624,2009,6,2009/6/29,886686817,94,6.5,2330,US
10024,30000000,Drama,en,6.793972,2009,6,2009/6/26,95714875,109,7.1,614,US
19913,7500000,Comedy,en,16.376657,2009,7,2009/7/17,60722734,95,7.2,2993,US
767,250000000,Adventure,en,19.083723,2009,7,2009/7/7,933959197,153,7.4,5435,GB
8054,30000000,Adventure,en,6.859934,2009,10,2009/10/1,64352607,123,6.3,885,CA
21208,20000000,Horror,en,8.730934,2009,7,2009/7/24,41596251,123,6.7,1296,CA
20943,38000000,Comedy,en,8.450799,2009,7,2009/7/24,205298907,96,6.4,1005,US
21407,3400000,Horror,en,6.727804,2009,7,2009/7/9,114000000,88,6.3,365,US
12403,14000000,Thriller,en,11.017008,2009,6,2009/6/8,22852638,98,6.2,355,US
20856,45000000,Adventure,en,11.618472,2009,7,2009/7/31,57881056,86,5.3,254,CA
17654,30000000,Science Fiction,en,11.589835,2009,8,2009/8/5,210819611,112,7.3,3451,US
24803,40000000,Romance,en,8.142089,2009,8,2009/8/6,129540499,123,6.6,579,US
17335,20000000,Drama,en,7.175154,2009,4,2009/4/24,73830340,108,5.1,138,US
13836,50000000,Adventure,en,8.176147,2009,3,2009/3/12,106303988,98,5.4,520,US
18126,35000000,Comedy,en,6.332878,2009,4,2009/4/10,155545279,102,6,465,US
14869,175000000,Adventure,en,11.787058,2009,8,2009/8/4,302469017,118,5.6,1988,CZ
17134,20000000,Action,en,13.591485,2009,3,2009/3/19,17280326,108,5.7,223,US
24420,39000000,Drama,en,13.682598,2009,8,2009/8/14,101229792,107,6.7,815,US
